"spkid","full_name","pdes","name","prefix","neo","pha","sats","H","G","M1","M2","K1","K2","PC","diameter","extent","albedo","rot_per","GM","BV","UB","IR","spec_B","spec_T","H_sigma","diameter_sigma","orbit_id","epoch","epoch_mjd","epoch_cal","equinox","e","a","q","i","om","w","ma","ad","n","tp","tp_cal","per","per_y","moid","moid_ld","moid_jup","t_jup","sigma_e","sigma_a","sigma_q","sigma_i","sigma_om","sigma_w","sigma_ma","sigma_ad","sigma_n","sigma_tp","sigma_per","class","producer","data_arc","first_obs","last_obs","n_obs_used","n_del_obs_used","n_dop_obs_used","condition_code","rms","two_body","A1","A1_sigma","A2","A2_sigma","A3","A3_sigma","DT","DT_sigma"
54357098,"       (2023 GB4)","2023 GB4",,,Y,N,0,20.05,,,,,,,,,,,,,,,,,,,"JPL 8",2460000.5,60000,2023-02-25.0,J2000,0.5678,2.664,1.152,24.40,185.80,105.38,325.99,4.18,0.2266,2460150.59,2023-07-25.0,1.59e+03,4.35,0.362,141,2.15,3.03,1.3e-05,9.7e-05,7.4e-06,5.9e-04,4.7e-04,8.4e-04,1.9e-03,1.5e-04,1.2e-05,7.1e-05,8.7e-02,AMO,"Otto Matic",102,2023-03-27,2023-07-07,53,,,5,.40644,,,,,,,,,
54354408,"       (2023 HA)","2023 HA",,,Y,N,0,27.67,,,,,,,,,,,,,,,,,,,"JPL 6",2460000.5,60000,2023-02-25.0,J2000,0.3008,1.035,0.724,4.01,28.21,73.56,21.87,1.35,0.9362,2459977.14,2023-02-01.6,385,1.05,0.0056,2.18,3.79,5.88,1.2e-04,6.2e-05,8.5e-05,2.2e-03,5.1e-04,1.3e-03,1.1e-02,8.0e-05,8.4e-05,1.0e-02,3.4e-02,APO,"Otto Matic",9,2023-04-16,2023-04-25,50,,,6,.46137,,,,,,,,,
54354409,"       (2023 HB)","2023 HB",,,Y,N,0,30.47,,,,,,,,,,,,,,,,,,,"JPL 2",2460050.5,60050,2023-04-16.0,J2000,0.6393,2.567,0.926,3.30,26.89,216.74,353.10,4.21,0.2396,2460079.31,2023-05-14.8,1.5e+03,4.11,5.5e-05,0.0214,0.851,3.1,1.3e-03,8.5e-03,1.3e-04,4.8e-03,2.3e-04,1.1e-02,3.6e-02,1.4e-02,1.2e-03,6.6e-03,7.5e+00,APO,"Otto Matic",,2023-04-16,2023-04-16,22,,,8,.48885,,,,,,,,,
54354412,"       (2023 HC)","2023 HC",,,Y,N,0,26.26,,,,,,,,,,,,,,,,,,,"JPL 3",2460000.5,60000,2023-02-25.0,J2000,0.2098,1.288,1.018,11.00,204.77,337.49,341.03,1.56,0.6739,2460028.66,2023-03-25.1,534,1.46,0.0279,10.9,3.4,4.99,3.2e-04,5.5e-04,3.0e-05,1.2e-02,5.1e-04,1.1e-02,4.3e-03,6.7e-04,4.3e-04,1.2e-02,3.4e-01,AMO,"Otto Matic",12,2023-04-14,2023-04-26,35,,,7,.70189,,,,,,,,,
54354413,"       (2023 HD)","2023 HD",,,Y,N,0,25.86,,,,,,,,,,,,,,,,,,,"JPL 3",2460050.5,60050,2023-04-16.0,J2000,0.5479,1.795,0.812,9.29,199.96,298.84,19.69,2.78,0.4098,2460002.44,2023-02-26.9,879,2.41,0.00322,1.25,2.34,3.87,1.4e-03,4.9e-03,3.0e-04,1.9e-02,1.1e-03,3.5e-03,9.5e-02,7.6e-03,1.7e-03,3.4e-02,3.6e+00,APO,"Otto Matic",6,2023-04-14,2023-04-20,26,,,8,.28217,,,,,,,,,
54354419,"       (2023 HE)","2023 HE",,,Y,N,0,27.64,,,,,,,,,,,,,,,,,,,"JPL 2",2460000.5,60000,2023-02-25.0,J2000,0.6005,2.04,0.815,2.38,207.02,297.25,357.35,3.27,0.3381,2460008.34,2023-03-04.8,1.06e+03,2.91,0.00204,0.796,1.78,3.55,4.2e-04,1.9e-03,8.2e-05,2.0e-03,5.0e-04,8.1e-04,8.5e-04,3.1e-03,4.8e-04,8.6e-03,1.5e+00,APO,"Otto Matic",1,2023-04-16,2023-04-17,27,,,7,.26159,,,,,,,,,
54354421,"       (2023 HF)","2023 HF",,,Y,N,0,27.42,,,,,,,,,,,,,,,,,,,"JPL 4",2460000.5,60000,2023-02-25.0,J2000,0.4577,1.423,0.771,12.37,27.47,256.30,298.78,2.07,0.5809,2460105.88,2023-06-10.3,620,1.7,0.00494,1.92,3.16,4.57,2.1e-04,4.4e-04,6.3e-05,4.7e-03,1.4e-04,2.0e-03,3.3e-02,6.4e-04,2.7e-04,8.4e-03,2.9e-01,APO,"Otto Matic",3,2023-04-16,2023-04-19,44,,,7,.41413,,,,,,,,,
54354423,"       (2023 HG)","2023 HG",,,Y,N,0,27.04,,,,,,,,,,,,,,,,,,,"JPL 4",2460000.5,60000,2023-02-25.0,J2000,0.4121,1.58,0.929,4.85,197.62,321.28,353.89,2.23,0.4961,2460012.82,2023-03-09.3,726,1.99,0.00342,1.33,2.76,4.29,6.9e-04,1.7e-03,7.2e-05,6.2e-03,1.9e-03,4.8e-03,3.3e-03,2.4e-03,8.1e-04,1.4e-02,1.2e+00,APO,"Otto Matic",8,2023-04-16,2023-04-24,30,,,7,.52534,,,,,,,,,
54354424,"       (2023 HH)","2023 HH",,,Y,N,0,28.97,,,,,,,,,,,,,,,,,,,"JPL 3",2460000.5,60000,2023-02-25.0,J2000,0.4152,1.511,0.884,4.46,208.00,53.83,309.98,2.14,0.5308,2460094.73,2023-05-30.2,678,1.86,8.46e-05,0.0329,2.94,4.42,1.1e-04,2.4e-04,2.4e-05,9.1e-04,2.6e-05,4.3e-04,1.3e-02,3.4e-04,1.3e-04,2.2e-03,1.6e-01,APO,"Otto Matic",2,2023-04-16,2023-04-18,29,,,6,.66315,,,,,,,,,
54354502,"       (2023 HJ)","2023 HJ",,,Y,N,0,27.63,,,,,,,,,,,,,,,,,,,"JPL 4",2460000.5,60000,2023-02-25.0,J2000,0.5398,2.117,0.974,1.44,188.95,47.87,335.66,3.26,0.3201,2460076.53,2023-05-12.0,1.12e+03,3.08,0.01,3.9,1.75,3.53,6.9e-04,3.1e-03,3.4e-05,1.4e-03,1.8e-03,5.6e-03,5.4e-02,4.8e-03,7.0e-04,2.4e-03,2.5e+00,APO,"Otto Matic",4,2023-04-16,2023-04-20,30,,,7,.56383,,,,,,,,,
54354503,"       (2023 HK)","2023 HK",,,Y,N,0,27.19,,,,,,,,,,,,,,,,,,,"JPL 6",2460000.5,60000,2023-02-25.0,J2000,0.6332,2.188,0.803,5.82,30.84,239.86,331.05,3.57,0.3044,2460095.58,2023-05-31.0,1.18e+03,3.24,0.00226,0.881,1.6,3.38,1.1e-04,5.7e-04,2.2e-05,7.3e-04,3.5e-05,1.7e-04,1.2e-02,9.4e-04,1.2e-04,2.1e-03,4.7e-01,APO,"Otto Matic",4,2023-04-16,2023-04-20,73,,,6,.37405,,,,,,,,,
54354504,"       (2023 HL)","2023 HL",,,Y,N,0,26.95,,,,,,,,,,,,,,,,,,,"JPL 10",2460200.5,60200,2023-09-13.0,J2000,0.0259,1.059,1.031,1.26,80.08,193.18,70.36,1.09,0.905,2460122.75,2023-06-27.2,398,1.09,0.0149,5.8,3.89,5.82,1.4e-06,2.1e-06,5.3e-07,6.1e-05,8.6e-05,6.4e-04,2.6e-04,2.1e-06,2.7e-06,5.2e-04,1.2e-03,AMO,"Otto Matic",121,2023-03-26,2023-07-25,51,,,4,.49005,,,,,,,,,
54354505,"       (2023 HM)","2023 HM",,,Y,N,0,27.82,,,,,,,,,,,,,,,,,,,"JPL 1",2460000.5,60000,2023-02-25.0,J2000,0.6698,0.8347,0.276,2.08,31.22,28.05,9.43,1.39,1.293,2459993.21,2023-02-17.7,279,0.763,0.00513,2,3.97,6.83,9.8e-04,3.2e-04,7.1e-04,7.2e-03,1.2e-02,8.9e-03,1.0e-01,5.3e-04,7.4e-04,7.3e-02,1.6e-01,ATE,"Otto Matic",2,2023-04-16,2023-04-18,18,,,7,.55182,,,,,,,,,
54354507,"       (2023 HN)","2023 HN",,,Y,N,0,26.15,,,,,,,,,,,,,,,,,,,"JPL 1",2460050.5,60050,2023-04-16.0,J2000,0.6319,2.455,0.904,23.96,204.61,316.03,8.68,4.01,0.2563,2460016.64,2023-03-13.1,1.4e+03,3.85,0.00876,3.41,1.51,3.09,3.7e-03,2.4e-02,1.5e-04,8.3e-02,2.3e-03,4.3e-02,1.5e-01,4.0e-02,3.8e-03,7.2e-02,2.1e+01,APO,"Otto Matic",2,2023-04-16,2023-04-18,15,,,9,.5428,,,,,,,,,
54354511,"       (2023 HO)","2023 HO",,,Y,N,0,25.39,,,,,,,,,,,,,,,,,,,"JPL 5",2460052.5,60052,2023-04-18.0,J2000,0.8099,2.51,0.477,3.48,202.56,258.12,12.27,4.54,0.2478,2460003.00,2023-02-27.4,1.45e+03,3.98,0.00223,0.869,0.726,2.89,1.7e-03,2.0e-02,5.4e-04,8.6e-03,4.6e-03,9.8e-03,1.6e-01,3.6e-02,2.9e-03,6.0e-02,1.7e+01,APO,"Otto Matic",10,2023-04-16,2023-04-26,39,,,8,.64942,,,,,,,,,
54354512,"       (2023 HP)","2023 HP",,,Y,N,0,23.68,,,,,,,,,,,,,,,,,,,"JPL 5",2460052.5,60052,2023-04-18.0,J2000,0.5632,1.947,0.850,15.72,18.18,118.00,18.07,3.04,0.3628,2460002.70,2023-02-27.1,992,2.72,0.0296,11.5,2.17,3.65,1.3e-03,5.7e-03,6.5e-05,2.4e-02,9.0e-03,2.7e-02,9.3e-02,8.9e-03,1.6e-03,3.9e-02,4.3e+00,APO,"Otto Matic",13,2023-04-16,2023-04-29,42,,,8,.36642,,,,,,,,,
54354513,"       (2023 HQ)","2023 HQ",,,Y,N,0,26.46,,,,,,,,,,,,,,,,,,,"JPL 2",2460050.5,60050,2023-04-16.0,J2000,0.5035,2.068,1.027,2.28,52.37,173.68,354.09,3.11,0.3314,2460068.33,2023-05-03.8,1.09e+03,2.97,0.0175,6.83,1.87,3.6,1.1e-03,4.8e-03,4.1e-05,3.6e-03,1.2e-02,1.2e-02,2.0e-02,7.2e-03,1.2e-03,4.2e-03,3.8e+00,AMO,"Otto Matic",3,2023-04-16,2023-04-19,27,,,8,.34198,,,,,,,,,
54354514,"       (2023 HR)","2023 HR",,,Y,N,0,24.01,,,,,,,,,,,,,,,,,,,"JPL 3",2460052.5,60052,2023-04-18.0,J2000,0.1840,1.317,1.075,21.68,199.12,63.84,319.25,1.56,0.652,2460114.99,2023-06-19.4,552,1.51,0.159,62,3.51,4.87,1.7e-03,3.7e-03,8.3e-04,1.3e-01,9.4e-04,2.3e-01,3.1e-01,4.4e-03,2.7e-03,2.2e-01,2.3e+00,AMO,"Otto Matic",11,2023-04-16,2023-04-27,28,,,8,.3454,,,,,,,,,
54354515,"       (2023 HS)","2023 HS",,,Y,N,0,27.63,,,,,,,,,,,,,,,,,,,"JPL 11",2460000.5,60000,2023-02-25.0,J2000,0.4258,1.533,0.880,0.15,114.76,36.43,355.68,2.19,0.5192,2460008.81,2023-03-05.3,693,1.9,0.000553,0.215,2.82,4.38,1.6e-04,3.7e-04,2.8e-05,5.1e-05,1.3e-01,1.3e-01,5.1e-04,5.3e-04,1.9e-04,4.0e-03,2.5e-01,APO,"Otto Matic",27,2023-04-17,2023-05-14,71,,,6,.41444,,,,,,,,,
54354517,"       (2023 HT)","2023 HT",,,Y,N,0,29.98,,,,,,,,,,,,,,,,,,,"JPL 1",2460000.5,60000,2023-02-25.0,J2000,0.5354,2.004,0.931,1.95,27.90,218.14,331.49,3.08,0.3475,2460082.55,2023-05-18.0,1.04e+03,2.84,0.000243,0.0946,1.96,3.65,1.5e-04,6.3e-04,1.7e-05,3.9e-04,3.6e-05,1.2e-03,1.4e-02,9.7e-04,1.6e-04,1.4e-03,4.9e-01,APO,"Otto Matic",1,2023-04-17,2023-04-18,27,,,6,.36147,,,,,,,,,
54354516,"       (2023 HU)","2023 HU",,,Y,N,0,24.30,,,,,,,,,,,,,,,,,,,"JPL 3",2460052.5,60052,2023-04-18.0,J2000,0.5901,2.017,0.827,6.61,184.12,316.44,17.83,3.21,0.344,2460000.66,2023-02-25.1,1.05e+03,2.87,0.0272,10.6,1.87,3.58,2.5e-03,1.1e-02,5.5e-04,2.0e-02,8.5e-03,1.4e-03,1.6e-01,1.7e-02,2.8e-03,3.8e-02,8.4e+00,APO,"Otto Matic",12,2023-04-16,2023-04-28,27,,,8,.4358,,,,,,,,,
54354518,"       (2023 HV)","2023 HV",,,Y,N,0,26.91,,,,,,,,,,,,,,,,,,,"JPL 5",2460000.5,60000,2023-02-25.0,J2000,0.2706,1.376,1.004,2.05,206.65,23.14,314.77,1.75,0.6105,2460074.58,2023-05-10.0,590,1.61,0.00696,2.71,3.23,4.77,9.3e-05,1.7e-04,1.8e-06,5.5e-04,4.6e-04,1.5e-03,8.1e-03,2.2e-04,1.2e-04,6.3e-04,1.1e-01,APO,"Otto Matic",17,2023-04-16,2023-05-03,38,,,6,.34413,,,,,,,,,
54354519,"       (2023 HW)","2023 HW",,,Y,N,0,25.20,,,,,,,,,,,,,,,,,,,"JPL 3",2460052.5,60052,2023-04-18.0,J2000,0.1897,1.333,1.080,9.90,200.26,357.30,7.31,1.59,0.6402,2460041.08,2023-04-06.5,562,1.54,0.0787,30.6,3.37,4.88,8.1e-04,1.7e-03,2.7e-04,3.2e-02,4.4e-03,1.3e-02,2.3e-02,2.0e-03,1.2e-03,1.4e-02,1.1e+00,AMO,"Otto Matic",11,2023-04-16,2023-04-27,28,,,8,.23401,,,,,,,,,
54354521,"       (2023 HX)","2023 HX",,,Y,N,0,24.80,,,,,,,,,,,,,,,,,,,"JPL 3",2460051.5,60051,2023-04-17.0,J2000,0.5604,2.049,0.901,5.30,5.02,252.93,346.22,3.20,0.3361,2460092.49,2023-05-27.9,1.07e+03,2.93,0.0425,16.6,1.92,3.58,1.4e-03,5.9e-03,1.9e-04,1.1e-02,9.3e-04,5.5e-03,6.5e-02,9.2e-03,1.5e-03,1.6e-02,4.6e+00,APO,"Otto Matic",8,2023-04-16,2023-04-24,24,,,8,.4609,,,,,,,,,
54354522,"       (2023 HY)","2023 HY",,,Y,N,0,28.38,,,,,,,,,,,,,,,,,,,"JPL 4",2460052.5,60052,2023-04-18.0,J2000,0.5806,1.762,0.739,4.52,25.81,104.63,21.24,2.78,0.4215,2460002.11,2023-02-26.6,854,2.34,0.00244,0.949,2.3,3.9,7.2e-04,2.5e-03,2.0e-04,4.9e-03,2.8e-05,8.8e-04,5.5e-02,4.0e-03,9.1e-04,2.1e-02,1.8e+00,APO,"Otto Matic",5,2023-04-16,2023-04-21,26,,,8,.46711,,,,,,,,,
54354523,"       (2023 HZ)","2023 HZ",,,Y,N,0,29.08,,,,,,,,,,,,,,,,,,,"JPL 1",2460000.5,60000,2023-02-25.0,J2000,0.4319,1.133,0.644,4.21,203.47,260.37,10.46,1.62,0.8174,2459987.71,2023-02-12.2,440,1.21,0.00153,0.595,3.54,5.43,5.4e-04,5.7e-04,2.9e-04,4.5e-03,6.7e-04,5.8e-03,3.6e-02,8.1e-04,6.2e-04,3.5e-02,3.3e-01,APO,"Otto Matic",1,2023-04-16,2023-04-17,17,,,7,.72224,,,,,,,,,
54354524,"       (2023 HA1)","2023 HA1",,,Y,N,0,24.55,,,,,,,,,,,,,,,,,,,"JPL 4",2460056.5,60056,2023-04-22.0,J2000,0.4874,1.135,0.582,10.93,196.18,124.58,309.20,1.69,0.8155,2460118.79,2023-06-23.2,441,1.21,0.0562,21.9,3.68,5.39,1.5e-03,1.8e-03,7.4e-04,4.3e-02,1.7e-02,3.5e-02,2.0e-01,2.7e-03,2.0e-03,9.6e-02,1.1e+00,APO,"Otto Matic",7,2023-04-16,2023-04-23,23,,,8,.41525,,,,,,,,,
54354525,"       (2023 HB1)","2023 HB1",,,Y,N,0,26.08,,,,,,,,,,,,,,,,,,,"JPL 1",2460000.5,60000,2023-02-25.0,J2000,0.1952,1.249,1.005,22.99,26.77,153.91,341.18,1.49,0.7059,2460027.16,2023-03-23.6,510,1.4,0.0186,7.25,3.47,5.05,4.8e-04,7.9e-04,4.8e-05,2.8e-02,7.0e-06,4.3e-02,1.6e-02,9.5e-04,6.7e-04,4.4e-02,4.8e-01,APO,"Otto Matic",1,2023-04-17,2023-04-18,26,,,7,.50984,,,,,,,,,
54354526,"       (2023 HC1)","2023 HC1",,,Y,N,0,27.41,,,,,,,,,,,,,,,,,,,"JPL 3",2460000.5,60000,2023-02-25.0,J2000,0.5339,1.999,0.932,7.13,205.60,318.55,353.68,3.07,0.3487,2460018.63,2023-03-15.1,1.03e+03,2.83,0.00845,3.29,1.95,3.64,7.1e-04,2.9e-03,5.3e-05,7.1e-03,5.2e-04,2.1e-03,1.1e-02,4.5e-03,7.7e-04,9.8e-03,2.3e+00,APO,"Otto Matic",3,2023-04-17,2023-04-20,37,,,7,.47968,,,,,,,,,
54354657,"       (2023 HD1)","2023 HD1",,,Y,N,0,25.35,,,,,,,,,,,,,,,,,,,"JPL 3",2460000.5,60000,2023-02-25.0,J2000,0.2774,1.484,1.072,5.43,24.24,202.83,321.42,1.90,0.5454,2460071.24,2023-05-06.7,660,1.81,0.0718,27.9,3.09,4.53,6.0e-05,1.4e-04,1.2e-05,9.1e-04,1.6e-04,6.6e-04,5.2e-03,1.8e-04,7.7e-05,5.4e-04,9.4e-02,AMO,"Otto Matic",46,2023-03-18,2023-05-03,24,,,6,.51034,,,,,,,,,
54354658,"       (2023 HE1)","2023 HE1",,,Y,N,0,25.66,,,,,,,,,,,,,,,,,,,"JPL 3",2460050.5,60050,2023-04-16.0,J2000,0.4623,1.999,1.075,0.60,74.64,116.47,4.12,2.92,0.3489,2460038.70,2023-04-04.2,1.03e+03,2.83,0.0758,29.5,2.03,3.7,1.5e-03,6.1e-03,2.2e-04,1.6e-03,9.4e-03,1.1e-02,2.2e-02,9.0e-03,1.6e-03,8.7e-03,4.7e+00,AMO,"Otto Matic",9,2023-04-14,2023-04-23,30,,,8,.68296,,,,,,,,,
54354659,"       (2023 HF1)","2023 HF1",,,Y,N,0,23.68,,,,,,,,,,,,,,,,,,,"JPL 16",2460000.5,60000,2023-02-25.0,J2000,0.1537,1.147,0.971,4.57,109.28,198.76,238.33,1.32,0.8019,2460152.22,2023-07-26.7,449,1.23,0.0313,12.2,3.83,5.46,4.1e-06,4.5e-06,9.2e-07,8.7e-05,1.9e-04,2.5e-04,8.4e-04,5.2e-06,4.7e-06,1.7e-04,2.6e-03,APO,"Otto Matic",77,2023-03-28,2023-06-13,81,,,4,.51272,,,,,,,,,
54354660,"       (2023 HG1)","2023 HG1",,,Y,N,0,26.33,,,,,,,,,,,,,,,,,,,"JPL 4",2460000.5,60000,2023-02-25.0,J2000,0.0873,1.065,0.972,2.28,201.79,81.88,245.52,1.16,0.8966,2460128.17,2023-07-02.6,402,1.1,0.0156,6.07,3.87,5.79,3.5e-05,2.5e-05,1.4e-05,7.5e-04,3.1e-04,3.9e-04,5.0e-03,2.7e-05,3.1e-05,1.1e-03,1.4e-02,APO,"Otto Matic",44,2023-03-26,2023-05-09,37,,,5,.45379,,,,,,,,,
54354661,"       (2023 HH1)","2023 HH1",,,Y,N,0,21.67,,,,,,,,,,,,,,,,,,,"JPL 3",2460041.5,60041,2023-04-07.0,J2000,0.4080,1.909,1.130,42.73,193.23,80.55,325.70,2.69,0.3736,2460133.31,2023-07-07.8,964,2.64,0.413,161,3.01,3.54,8.3e-04,3.8e-03,6.6e-04,5.4e-02,4.6e-03,9.9e-02,1.3e-01,5.3e-03,1.1e-03,8.4e-02,2.9e+00,AMO,"Otto Matic",31,2023-03-26,2023-04-26,19,,,8,.50703,,,,,,,,,
54354663,"       (2023 HJ1)","2023 HJ1",,,Y,N,0,26.44,,,,,,,,,,,,,,,,,,,"JPL 1",2460000.5,60000,2023-02-25.0,J2000,0.3578,1.583,1.017,2.99,29.59,190.61,328.92,2.15,0.4948,2460063.31,2023-04-28.8,728,1.99,0.0126,4.91,2.82,4.32,1.4e-04,3.4e-04,3.3e-06,8.8e-04,2.4e-04,1.2e-03,9.8e-03,4.7e-04,1.6e-04,6.2e-04,2.4e-01,APO,"Otto Matic",30,2023-03-19,2023-04-18,30,,,6,.45235,,,,,,,,,
54354664,"       (2023 HK1)","2023 HK1",,,Y,N,0,24.75,,,,,,,,,,,,,,,,,,,"JPL 2",2460000.5,60000,2023-02-25.0,J2000,0.3736,1.161,0.728,12.88,18.07,288.99,261.73,1.60,0.7875,2460125.29,2023-06-29.7,457,1.25,0.0596,23.2,3.71,5.33,4.2e-04,4.7e-04,1.9e-04,1.6e-02,7.6e-04,9.0e-03,8.0e-02,6.4e-04,4.7e-04,2.6e-02,2.8e-01,APO,"Otto Matic",25,2023-03-28,2023-04-22,22,,,7,.65283,,,,,,,,,
54354665,"       (2023 HL1)","2023 HL1",,,Y,N,0,25.25,,,,,,,,,,,,,,,,,,,"JPL 7",2460000.5,60000,2023-02-25.0,J2000,0.2166,0.847,0.664,4.97,53.95,332.88,112.98,1.03,1.264,2459911.14,2022-11-27.6,285,0.78,0.00599,2.33,4.28,6.93,9.0e-05,5.2e-05,1.2e-04,2.6e-03,2.8e-03,2.9e-04,3.5e-03,6.4e-05,1.2e-04,1.1e-02,2.6e-02,ATE,"Otto Matic",37,2023-04-09,2023-05-16,45,,,6,.42091,,,,,,,,,
54354672,"       (2023 HO1)","2023 HO1",,,Y,N,0,20.87,,,,,,,,,,,,,,,,,,,"JPL 13",2460000.5,60000,2023-02-25.0,J2000,0.5435,1.692,0.772,10.66,175.07,148.52,286.14,2.61,0.4479,2460165.41,2023-08-08.9,804,2.2,0.103,40.1,2.78,4.02,1.5e-05,3.8e-05,8.1e-06,4.0e-04,6.9e-04,3.8e-04,2.5e-03,5.9e-05,1.5e-05,1.7e-04,2.7e-02,APO,"Otto Matic",86,2023-04-14,2023-07-09,76,,,5,.38766,,,,,,,,,
54354674,"       (2023 HP1)","2023 HP1",,,Y,N,0,22.85,,,,,,,,,,,,,,,,,,,"JPL 16",2460000.5,60000,2023-02-25.0,J2000,0.4981,1.85,0.928,4.51,44.37,229.05,317.95,2.77,0.3918,2460107.83,2023-06-12.3,919,2.52,0.0108,4.18,2.37,3.84,6.6e-04,2.3e-03,6.6e-05,4.3e-03,1.7e-03,3.5e-04,8.2e-02,3.4e-03,7.3e-04,9.9e-03,1.7e+00,APO,"Otto Matic",17,2023-04-16,2023-05-03,103,,,7,.42423,,,,,,,,,
54354675,"       (2023 HQ1)","2023 HQ1",,,Y,N,0,24.67,,,,,,,,,,,,,,,,,,,"JPL 4",2460053.5,60053,2023-04-19.0,J2000,0.4424,1.769,0.987,28.75,205.94,323.41,14.49,2.55,0.4188,2460018.90,2023-03-15.4,860,2.35,0.0436,17,2.57,3.86,1.2e-03,3.8e-03,5.7e-05,3.8e-02,7.6e-04,3.1e-02,6.1e-02,5.4e-03,1.3e-03,3.6e-02,2.7e+00,APO,"Otto Matic",7,2023-04-17,2023-04-24,42,,,8,.43755,,,,,,,,,
54354673,"       (2023 HR1)","2023 HR1",,,Y,N,0,26.22,,,,,,,,,,,,,,,,,,,"JPL 1",2460000.5,60000,2023-02-25.0,J2000,0.3992,0.9766,0.587,20.50,207.30,120.62,232.40,1.37,1.021,2460125.45,2023-06-29.9,353,0.965,0.0164,6.37,4.08,6.07,2.6e-04,2.0e-04,1.4e-04,1.8e-02,5.1e-04,1.3e-02,6.5e-02,2.7e-04,3.1e-04,2.6e-02,1.1e-01,ATE,"Otto Matic",2,2023-04-17,2023-04-19,39,,,7,.42838,,,,,,,,,
54354676,"       (2023 HS1)","2023 HS1",,,Y,N,0,28.01,,,,,,,,,,,,,,,,,,,"JPL 5",2460000.5,60000,2023-02-25.0,J2000,0.2339,1.334,1.022,1.69,33.22,181.59,322.29,1.65,0.6395,2460059.46,2023-04-24.9,563,1.54,0.016,6.22,3.32,4.88,1.3e-04,2.4e-04,7.8e-06,8.1e-04,7.7e-05,3.1e-03,8.6e-03,3.0e-04,1.7e-04,2.6e-03,1.5e-01,AMO,"Otto Matic",7,2023-04-18,2023-04-25,49,,,6,.63098,,,,,,,,,
54354677,"       (2023 HT1)","2023 HT1",,,Y,N,0,25.57,,,,,,,,,,,,,,,,,,,"JPL 2",2460051.5,60051,2023-04-17.0,J2000,0.5661,1.693,0.735,28.32,207.43,278.22,24.77,2.65,0.4473,2459996.12,2023-02-20.6,805,2.2,0.0414,16.1,2.99,3.9,3.4e-03,1.3e-02,3.0e-04,1.4e-01,7.4e-03,1.2e-01,3.4e-01,2.0e-02,5.0e-03,1.4e-01,9.0e+00,APO,"Otto Matic",2,2023-04-17,2023-04-19,18,,,9,.50004,,,,,,,,,
54354678,"       (2023 HU1)","2023 HU1",,,Y,N,0,20.77,,,,,,,,,,,,,,,,,,,"JPL 12",2460000.5,60000,2023-02-25.0,J2000,0.6142,1.866,0.720,16.85,76.48,43.42,1.45,3.01,0.3866,2459996.76,2023-02-21.2,931,2.55,0.122,47.4,2.25,3.69,4.5e-05,2.1e-04,3.2e-06,1.5e-03,2.0e-03,2.9e-03,8.2e-04,3.4e-04,6.6e-05,1.5e-03,1.6e-01,APO,"Otto Matic",53,2023-04-18,2023-06-10,94,,,6,.29371,,,,,,,,,
54354679,"       (2023 HV1)","2023 HV1",,,Y,N,0,25.99,,,,,,,,,,,,,,,,,,,"JPL 6",2460000.5,60000,2023-02-25.0,J2000,0.2020,1.285,1.025,11.24,26.22,210.59,304.70,1.54,0.677,2460082.19,2023-05-17.6,532,1.46,0.0413,16.1,3.45,5,3.2e-04,5.4e-04,2.3e-05,1.3e-02,1.2e-03,5.4e-04,3.7e-02,6.5e-04,4.3e-04,2.7e-03,3.4e-01,AMO,"Otto Matic",9,2023-04-18,2023-04-27,53,,,7,.61678,,,,,,,,,
54354680,"       (2023 HW1)","2023 HW1",,,Y,N,0,24.85,,,,,,,,,,,,,,,,,,,"JPL 8",2460000.5,60000,2023-02-25.0,J2000,0.4834,1.749,0.904,4.06,19.38,242.34,318.66,2.59,0.426,2460097.55,2023-06-02.0,845,2.31,0.0189,7.34,2.5,3.99,5.2e-04,1.6e-03,8.8e-05,3.7e-03,1.9e-03,4.2e-03,5.9e-02,2.4e-03,5.8e-04,6.5e-03,1.2e+00,APO,"Otto Matic",7,2023-04-18,2023-04-25,61,,,7,.44974,,,,,,,,,
54354681,"       (2023 HX1)","2023 HX1",,,Y,N,0,27.50,,,,,,,,,,,,,,,,,,,"JPL 2",2460052.5,60052,2023-04-18.0,J2000,0.6057,2.453,0.967,0.39,161.92,79.12,353.18,3.94,0.2566,2460079.08,2023-05-14.5,1.4e+03,3.84,0.00546,2.12,1.08,3.21,9.8e-04,6.0e-03,4.7e-05,5.8e-04,1.7e-02,1.6e-02,2.6e-02,9.6e-03,9.4e-04,4.8e-03,5.1e+00,APO,"Otto Matic",2,2023-04-18,2023-04-20,29,,,8,.57422,,,,,,,,,
54354734,"       (2023 HD2)","2023 HD2",,,Y,N,0,26.39,,,,,,,,,,,,,,,,,,,"JPL 3",2460054.5,60054,2023-04-20.0,J2000,0.6529,2.833,0.983,0.04,125.97,53.16,5.03,4.68,0.2066,2460030.15,2023-03-26.6,1.74e+03,4.77,0.000472,0.184,0.295,2.95,1.1e-03,9.2e-03,1.3e-05,5.8e-05,5.4e-02,5.4e-02,2.6e-02,1.5e-02,1.0e-03,6.7e-03,8.5e+00,APO,"Otto Matic",5,2023-04-16,2023-04-21,25,,,8,.66531,,,,,,,,,
