2461108.500000000, A.D. 2026-Mar-09 00:00:00.0000,  1.680466871700767E-02,  1.470256345876689E+08,  4.070126756924483E-03,  1.713483269228211E+02,  2.899702511061075E+02,  2.461042612719935E+06,  1.141429832927028E-05,  6.497773091409876E+01,  6.673802660744762E+01,  1.495385809001066E+08,  1.520515272125444E+08,  3.153938942324938E+07,
2461109.500000000, A.D. 2026-Mar-10 00:00:00.0000,  1.689740748093123E-02,  1.470359003430209E+08,  3.623130579446905E-03,  1.716927644253177E+02,  2.900905825693052E+02,  2.461043071243090E+06,  1.141148821102935E-05,  6.549560435707097E+01,  6.727278166619000E+01,  1.495631294860702E+08,  1.520903586291196E+08,  3.154715610642751E+07,
2461110.500000000, A.D. 2026-Mar-11 00:00:00.0000,  1.697732765086162E-02,  1.470492048341508E+08,  3.169709865917052E-03,  1.719986968691123E+02,  2.902956529515152E+02,  2.461043574042502E+06,  1.140854823135628E-05,  6.596882041331419E+01,  6.776084584707002E+01,  1.495888233002256E+08,  1.521284417663003E+08,  3.155528579969040E+07,
2461111.500000000, A.D. 2026-Mar-12 00:00:00.0000,  1.704199303525174E-02,  1.470651651519072E+08,  2.726445014187296E-03,  1.722341179452734E+02,  2.906014091407564E+02,  2.461044105316588E+06,  1.140556558729677E-05,  6.641347523559301E+01,  6.821827727804104E+01,  1.496149012571006E+08,  1.521646373622940E+08,  3.156353775221448E+07,
2461112.500000000, A.D. 2026-Mar-13 00:00:00.0000,  1.708914729615257E-02,  1.470833556765897E+08,  2.310004274952939E-03,  1.723582052849508E+02,  2.910323849906996E+02,  2.461044649050218E+06,  1.140262922271044E-05,  6.684588484770991E+01,  6.866136130273809E+01,  1.496405856868752E+08,  1.521978156971608E+08,  3.157166588237329E+07,
2461113.500000000, A.D. 2026-Mar-14 00:00:00.0000,  1.711663955170474E-02,  1.471032801018588E+08,  1.937679156130737E-03,  1.723234668470313E+02,  2.916185719336264E+02,  2.461045188046820E+06,  1.139983435405393E-05,  6.728356373661698E+01,  6.910759336953166E+01,  1.496650426910927E+08,  1.522268052803267E+08,  3.157940622812465E+07,
2461114.500000000, A.D. 2026-Mar-15 00:00:00.0000,  1.712247648700791E-02,  1.471243323450548E+08,  1.627623714167597E-03,  1.720937487989844E+02,  2.923764207181596E+02,  2.461045702960249E+06,  1.139728608591820E-05,  6.774620059394935E+01,  6.957666917684921E+01,  1.496873504841217E+08,  1.522503686231886E+08,  3.158646692608640E+07,
2461115.500000000, A.D. 2026-Mar-16 00:00:00.0000,  1.710503325596603E-02,  1.471457551258135E+08,  1.398496548263080E-03,  1.716971457778961E+02,  2.932552183859224E+02,  2.461046171606549E+06,  1.139510053825704E-05,  6.825634676882697E+01,  7.009119711611812E+01,  1.497064896092131E+08,  1.522672240926126E+08,  3.159252512001658E+07,
2461116.500000000, A.D. 2026-Mar-17 00:00:00.0000,  1.706343862655224E-02,  1.471666095688349E+08,  1.268221646346691E-03,  1.713085687147099E+02,  2.940544574922136E+02,  2.461046568920875E+06,  1.139340167596904E-05,  6.883944832211105E+01,  7.067676091350700E+01,  1.497213709938721E+08,  1.522761324189093E+08,  3.159723585970922E+07,
2461117.500000000, A.D. 2026-Mar-18 00:00:00.0000,  1.699810443634531E-02,  1.471857737480901E+08,  1.251832429899832E-03,  1.712479271875673E+02,  2.944266605648621E+02,  2.461046867970410E+06,  1.139231229663775E-05,  6.952280883004423E+01,  7.136091264869889E+01,  1.497309154868858E+08,  1.522760572256815E+08,  3.160025731617697E+07,
2461118.500000000, A.D. 2026-Mar-19 00:00:00.0000,  1.691129080889556E-02,  1.472019887150980E+08,  1.358817467537605E-03,  1.717523140280132E+02,  2.941075848061587E+02,  2.461047042326358E+06,  1.139193892497066E-05,  7.033318161311092E+01,  7.217078359071435E+01,  1.497341870971312E+08,  1.522663854791643E+08,  3.160129301702056E+07,
2461119.500000000, A.D. 2026-Mar-20 00:00:00.0000,  1.680751103497347E-02,  1.472139623113937E+08,  1.590484534103758E-03,  1.727493530194683E+02,  2.931465921433119E+02,  2.461047069734719E+06,  1.139235282698604E-05,  7.129305827399627E+01,  7.312936705396062E+01,  1.497305603568645E+08,  1.522471584023353E+08,  3.160014489256663E+07,
